tick,action,action_name,reward,total_reward,energy,food_eaten,pos_x,pos_y,local_food_count,local_poison_count,nearest_food_dx,nearest_food_dy,nearest_poison_dx,nearest_poison_dy,network_active_nodes,network_connections,network_avg_threshold,last_output_activations
458,4,EAST,-1.0,1262.5,192.0,59,5,9,1,1,-1,-1,-1,0,20,380,4.7588,246017756431615181032153219963696458201197846539007983567629858256785326769034108475972746967647942769501797322818431350427346171968691240381513783651387805134023619435751061919738267546366275413301389624897954800318843640320974310734755096558631545674571509732260970496.000|210181041022031453136318702787676288968278589691207398851904958316985710167744378514239331562860839965612761733156841580617336430298085864937383957287957457746379628193895584398628265357812531269074321281285865481040057357301194274472638951749984517608635230209190133760.000|409142885647600564252686541984784387520943490617980743299711494896720978763519255849335657878720179200025822717606134000978869265650593671517383274933378683578906876336906588361695076361335737882378331624286432589002352116233728409502671751548508872862978140800603389952.000|128970308714803572879876469270828654466667773400409203519568969068801499643260306242127015368023805334912011689011594786052153278007936859848787327757750273652497011313396886926819680352813431909291983975151414044546971653297650380450817120081526302927257602010984218624.000|78767470588964993855829589368607764278485862770070479043818527051077070693435616678506112023730976573653321058904448802819149307777321336256974289842355756062442483561776751376623345631606938743277781027380606399504130916464099501068329106700221900042989476476948054016.000|348246996349713946892622130544882819297486430670948776848810939499002676473832837008707180253483688906827907530852977657233291681332950913776719805570836934016865800213651394526967051661593651378239858807859789807921770131783846759897811977232286345204190567652629938176.000
459,3,WEST,-1.0,1261.5,191.0,59,6,9,0,0,-2,-1,-2,0,20,380,4.7636,5766569067702907273879130000042718485085011763736500650945820707361963427907360005831320420403781053010308175422214427319436341504436054504033375553883948307588991129086249175492728309806726752182766489277172285710194849339216841618590395251237801835935681403159467524096.000|4926566081950475757955086024921035244844760086302120946485712600756389687255144556356567832809766809541757076851819416617373657468304369803854671016031549959636985619281985964145507397866648176010312706990949357800030699463021888671873980179684176022125796944757399748608.000|9590167709913458267175829353928955834339769365021742150515173329284811755642436745946932968117275216809501447450048228664983294872950645943692126164430476141498969390366525268932593389668358364923341950777223297988701362232864999876746791314936807782785884874925190152192.000|3023016427437567003614460242479202240098026386228728086446254391288161525896076680785783708122839852503438700963164716846090082015035242051791846361427237357005751520771088743570312976915801203794688114312418642848607560744300231602712297624993794166492856414076560998400.000|1846284789718503842620779281812242285224524885005699211449813795441016834512140481556804607237946038996695591251001559540497863010500319061968846466986673455318779830650299113449445493336194677115230994701571234808969563812461784132768466838654987615504504250526766989312.000|8162770992474382391207702761913812699929231762565594672632589025802097585375053507170875174745516365884212868575918391265655728363486009521641404157524070130428793413662446136095818885101242329059569512387508130798131370374127138426717774525966618130303442202645057503232.000
460,2,SOUTH,-1.0,1260.5,190.0,59,5,9,1,1,-1,-1,-1,0,20,380,4.7684,135166419206575361381689072006678602834753521560712604522015169117988615563233982210138471749021662917808134932587603177873488264139166858814249576816166098683648853822729587839686226762169286517894043550870247502613432010197689409220911304833716321058200909653967621849088.000|115476477956447099700964379853225228827297693533073487155941413282765239149104097110461112664518829994896615169630763823694839408955907417528062284996853028187653850012578252800049426145544776226052103699542166351314193293740225800290158415705786689870409929770981662916608.000|224790210248143774208670919576495345794883410575813614613597381153872710904813839615667937252985664635551286624287041461033963755369649684667578933849560284660006351338005168799712226004069690708541860065543625038300416266632164614396817337392917615772440355602470688260096.000|70858238612179287426517467785175159890004981761847059733522617536504929934146500872998547036313825182327769335403359392297817570034403888747095137515246599680217612081404061147801116116236601995117538121666494904571842085885862732546377664513295929033688300569360175464448.000|43276625009139174653170151305409441556034348968863765692226361183082844222886743243513477370264319582928707112662681243109122884306468333089959788360350857764937015907387907081261087667323087675894096678381772118456360360667357815599004616655056013069606957734925160153088.000|191332104169789488125079968085189904835837643317197270259634891985594606719630164084413156610405129117464510329684359114016027090446519711351745021368342793459646800737942009245132748851992854031314919569347528324612825942017981805029434858493974056782654168284262536577024.000
461,3,WEST,-1.0,1259.5,189.0,59,5,9,1,1,-1,-1,-1,0,20,380,4.7732,3168252524084183585898224881804720506439788597269660421615013004213050413207267768953021888289995353307416533102392020278608250028736609161501996766544822148164591269578244355354290509060438890017967572512792306883658499562467435795226470745644264185683449005022237794762752.000|2706710776794496479673246753448964222178638326853973397677027930978359678021680877103949606277771028018547855302998455896975034998538356212431296408724323732390659156881896163700826378907571745460406827436816958241599200061086294394367748608975017173485470701601122561294336.000|5268998690892214757832095432048253547517574989799060189453683152735680621978821621080301540633752244317883205268105308772447059445794564891665025535262923368570659225723980594875980189570073356942306461487861852046867877799674226797568313827622746378475279541708141283508224.000|1660885445111176031561642425389314707928537469206446057095089089081219694018083839847887729440445143936479646269985586463375414548970050306268727955163699128347730992830753069535107626600658992690035240426094948344883913565247599045463019681510901313248293810874251372134400.000|1014397663526457298693179400079455353784437700321885156170450785373386566452539194962583616274732915360703618559782171198149958944513379279689605009543030927414539084089906797305328259395511991310160751148646670303412116174566337304314750622164125916785266291422628000301056.000|4484748051815646632318489502069441235952213402265471889102310347029144394099070141391492361899117243521126450709059886791322936655772480278196282220134130563057955629241200528900170434152976562416596392991228462612850755874240692145445083027388025127159409340366433409826816.000
462,1,NORTH,-1.0,1258.5,188.0,59,4,9,2,1,0,-1,0,0,20,380,4.778,74262587689691045930222990942090373598817341213511942229294544556450658322310814507332795737834158256860216019961631348670724103847933381493887751576298728277286351095820098752553159661759160102850488599592419304342045263139125956871581194372030672295078317764144015035334656.000|63443982996871529314521334096891549192639422905932416299635031465092398506459044938939230536052531986330678689288869622749965248031183988639472944077241783079832450377560841159283751280242566679532827479370666395616512456842063936735697957341178492447375348907581371293106176.000|123503183723365016194184094970787289797068835061386179435318961312628085543854178974886026956520245851179830818810195486521315302499149559111914532135939349895770941733047942341066936044277736177102236581788375265286648668495300078369580344819764712640766106825571053653196800.000|38930404109031090786442312742130079002195612291004437117420940259633862719678362323597689646034050932695016525875921330073162907680673061399569485500090957409156130012725378032335173717528792679032865148187740289525792406870405546633254693520108424574216898348717503284248576.000|23777214530321128059520056284676361698722088363695096910823913079415608362302203438794652725244831348178307925928411363911229685716395249149968765000891171305387847221243374350467293429928707664903775073103177162126118534848394948841277774829179219049889439582968928341590016.000|105120696789662849955882856829701459837541868753125033511437461919895053337962097491177396814181603514778584883524557125416577167694644566970552913496686522394425761528536537732296673039091314658524671756089341239834622871213698785559060499078884080676539992616950907906555904.000
463,5,EAT,35.0,1293.5,200.0,60,4,8,4,1,0,0,0,1,20,380,4.7612,1740683453886329764073047066542047922120852988221394008251485394724526758534349067390239408802860924642877127479373586946527991095731812529251173856072759563865115636312004026147962188110967480990905882110306787091137515568381318291035697865657634899164835694785996988381921280.000|1487099560653339902450421056770932221220230553463510333334623763054749125492165978614363110519315112369373317818017113145958358775984619977624404780205111451929037118656306302751699991557832370401637028359738123922324798857565494490585257150580810267894329840780937079746985984.000|2894861001705862920884320344855517339733366432060067292340381894320710910175704288259153636517348716035251765014321915947869302708416964660780306087782098804843273726023872817746588572913962319016430219757558064066939743003710811946775832905767885130155612233961216502176677888.000|912512200015911829936790650938867703560634346137553106400666454532583093014888834351206713845436448810730986436836419221641688124360845226479576792181479896003460900205831088572568091427242249694837069334028261763854979107726235513909190896621410929633956655310615770807926784.000|557327587049284849261380220590833067170669364871403587035662274784975809283969248332664182524672227316941643415355507190699634945173988729522681336625805140393039953758664162089460483114680651258300332007172959046337797300923220269625457142018524417192811877438317791977406464.000|2463987352229023654615096800062686298130014008046609597773742353064066937492033291448846794022343417690146671299509948143937011293836751673232502210357514449517746779111569936647939197856897804480490715808832199046711937249270733725062940246187845706456192785249423744179372032.000
464,1,NORTH,-1.0,1292.5,199.0,60,4,8,3,1,-1,0,0,1,20,380,4.766,40800851279912314406357798649793102523545173236872675261900099673223646798261578252968926803083895377768767188503655614231718410828607273271955213009253572691459978357880078218071178557309651342150802498502753712695087493522027641231464623615757064023777195891266359128452235264.000|34857070734325261577919342940737002749806811988280842631609536725069711459782136088814237317500013543224332251720702525501107020084712551672224872852324146264125553175687690831580239980979723259294412637745038722084519536997911482365221686475281130356523191398544565327089369088.000|67854277153083252047784392964500956060112381650227750609858140412386712699107742815723025081791116439779245125121882909284755011062733725384624244871522107186384003447370042390679180524443582416056908412707855538055604311478436563109168127739298717956012440451556141134449213440.000|21388930910448610658566607969431561483437914656643427228560649277266102154010473676388932208789063055079469390068301634821362566333885092760655596431044979869000489682364877600321325717637227672071862231827020504941649981932556329090762318905992454418560958072020064993351303168.000|13063444893375000250851321329130446422066768854576869425239270582164653248392673187522119663932990607648321044422371076710854377197507242016160184532142115268025442023313818291753500923132882211472420383904808761666599130340284016004994374542380702339850356644409837642217160704.000|57754881897974804723656498171805780857998659258849023977503428163162443540499945783748043941158641702649040625037416888135800320875521211055840780842707149463144244939868054965527655603659710502355073671733820720684089890813613409789405328648204101884839687755993522185206497280.000
465,3,WEST,-1.0,1291.5,198.0,60,4,7,4,0,-1,0,0,2,20,380,4.7708,956354413682852076173375143519347237109582636867979389472744270925268202223278852920000818528504811550533110732640951760239885859236739643530670510919697230302970280166536207424055117427575449453432355521717282240757705131212789605662211068910062292492719591297970627784405417984.000|817038451747269697735032471513858618977376130974224848602447259823661511840853236564883083830867759035348085448102996084640617544832567676740100733078636075182013052451362363275427238850975956164485634658825703428539587117042456380216155982028850582060623793176535905796855169024.000|1590475698007828721330073761680972387320089415106092921453655085474566578580852527574225806077752630343758148668558445501678873055850176272486053657112972298800832616574174287385264217455186148642748065944295478942966976612873833435596741955130870378933540733603217257513204318208.000|501348795263577134785151766971724677920481488763466453646887630384742411489318347955026989281494253246286944031961289727725873945100942975495709180439656900592801249202420176028935414204364682073648293404232163868909372245262010086331915077632203827158789258472590253807265382400.000|306199438940594870992681777541264356525934735558286200410626259628793135950263536042065005285189128849066178676141561195062847892442246923327577440962792399800683628253446925093182653477955426057549352691687934593637001531337844057191553081118639498944740916293318411272167882752.000|1353751615059682546992364365056206708226867362440390504047958318729875189554537525389605345668961571167378396184754218339144495014671714591598020133408790707938705566670712081239000025951512110846553679844706952026150878301214845334266219016021617483014767624317902450076883615744.000
466,5,EAT,20.0,1311.5,200.0,61,3,7,2,0,0,0,1,2,20,380,4.763,22416559718060987012466723859787558180919867517781384635655820611739539046699233917042942795524850979449928299505620864344482676854097622691881935091838854914300587058233926637601966232539414122306568050257950922281421537217920647169847575316532429817381344691362794242461424156672.000|19151114515840831159845419257881309404872398038323432597212084786943504006695379750500885748319581622025372516760609005381250731176022795371573515077203227327961846166247407939049233352880425497410106173145476471499983531387797069266722670362572957152715342598481527647329698447360.000|37280123220531993635120840928685375008052741795878648915472617877925235034579115800845497597977007908628267914876489332197574683895889939220198273925842581164806576452607294561281206616199210776563038881682277966225877018569957465611192862422511428452115881554226408622287310815232.000|11751437220184487333683234065812417554034124556042287740323349311477687734331064047545474998490440061258408854687304092859514105372566536809765462291959164077234347834475607246064285214357504293061235908494687709765937265786935643325076459878779441508310478479248620091047585775616.000|7177156254067563866865458782457138914179309893780405103031054555159709503381839518722381733689938443671555625322716242849004476914790013371701245085340957791056496508348161329204798192655825091140136678737861781841170409730092980899282595001799590945204543514919429347219569901568.000|31731401420406676434912664036375176323968300533553835122201374063942334031102146399561034276591264859644862752713276497909176285058924289307803157161939090334652769057288315274442696092286782910589700659860079648895587310402630198664986282975911568451919715567178937973790059003904.000
467,2,SOUTH,-1.0,1310.5,199.0,61,3,7,1,0,0,1,1,2,20,380,4.7678,525435652416243622636654646073740473814094210193274761399773478058510309440930311018807708217168135807240914432962017968500500599686185856706239267670145541668498706689534535776046892514991109865248670044221662615797982941856344309213560428371228533831749811233999207284186604896256.000|448895168908914733256992486781193066327687470355221054136218258424662606785707514884458670002886331166908567630073707303385980319932685837500531742746618681681787761545178556865750171716500567710818050468772929965389079854832953644713488422314377062917815652864332360551868722577408.000|873832188967891173120254238311444720839505057533541101552462267482258680901603497224893407392382754835054916650708235251044514543831983869004309538731207994960906559715279108755597796496699398102412490851010257354040255040062599649357559920633983374372688979929941604428160381747200.000|275449288282162264783803806906672786681103390008264966972712143826925024088618822381040155515670919918624985234895922068904624372201316717010637750128802000658365503291661296794935486442504237894049825082926951516057611118628492276897096008915236877263732976706873056161281312030720.000|168229735159279959566685463026759674977330843479752879077944957775636982832877100653654833393956602221699340470970102683346570823662998193373030471810305170429041184616444719411802547306115831464685354541462552399064287221919008016753167339008196984468818795209911604934423875682304.000|743771462780102658067429775936283986552709280681834143999896029344576084271685073443166724324606198385992159207841303601037556503820962549249998356643439657146830153517485061167318788934281292664523804878172679621317974978377983156286430950716192495091665273295465087697525514698752.000
468,5,EAT,32.0,1342.5,200.0,62,3,8,1,2,0,0,1,1,20,380,4.7528,12316019690144171581448299777422080174142165979819059046336495598921713013299403765081082236991841002945905948061352439828569897847216666688436394366698477482987007115558316590513401120433467439722201059977856206700371956917428038059604909696774782148881839543860002253621519894708224.000|10521916638646932708848206114465535755245624713110483078354190669764003340289031566960284784703733877290703839324632776677276244193389645947917593746100456677164778253895578539777036796859118746775810643155589289854238728202317872109819461736032350016408944471813384151263663743827968.000|20482305318510194802080615411167276038731860555226938964881957283563936024415249733095094658478018069892742808082387394108588209118209290914462434130844329254995181866627000749027121461062706231982585621359657566463627391628526575406190653271184305970680926509557459133400890459815936.000|6456421472388678625769312270547926834241005804707425719216350063077316104239158748981079328199101681116761224266693784700333532339361876137110443894329744675248473358714022197819252908981494186201515131265253765262311260107289939912338629439957672078988039414565911843699038883938304.000|3943256707305004943371349433917583797603447589205316770233475456369101308737375668499898092370400914051131382028940349852843242159248706493542109542498271314163515280995195944974743441396880946419683478112336912118320196053020946181518117861016681036509942951808483298739424510083072.000|17433707621881044696648387898226195129494876000460482829103904845039857779471722243030145430170627484738467737931187576486843635392206649258148691100074478866720779338790189435587079136905180722712671735690343132151546325591142920669341768075134206056289639769020257449448285449224192.000
469,3,WEST,-1.0,1341.5,199.0,62,3,8,0,2,2,-1,1,1,20,380,4.7576,288682928014744374507730592887656260851706362353877780378931900028136833223869420077178098253136575624869565205570457135449704796725628571363357118414823957274749840413197801456791113313098013461862918036629896562621589678194051341695129973586064487623399015917897480274822046748246016.000|246629002579499405111031998476819168871310071261584763934841565917198502507444614208215163710772312936940824726559260186788752567822163958710698370092360251225773772175273630192700816892468058907560201648356517576459220756448742424816141233265554311522822561850422852134379508436303872.000|480097513486235171835096391104791112625678610881266236012707475482788620123523011660634338100324039978182694294834290612421349515796603330925106055205520348459662147866797977692511637492151693131067846287400455836142634000356190279051318973106224875424561706407061873842187265472724992.000|151335790554030774985625736502895154429166087870826938648802719129594662698899644061641230245187141259517992536784910730201649891575870474532494126266898831885567823582130369748278505769428021229610874459559328653985962620377841902781337550815149965014490602512738872355050360552816640.000|92428948227122286154083704594305618235447670971676332796906479892778430231151267222987693599158500754198657053326370768111360566222169911823845701190207162926836710498443890092601001618593388481094548790642036414357834883904996262949676880757707097663652789713256844381909007646851072.000|408639143195919803660586467323445833639957582366136610032335512756949172628868127363593344530621777462589394352686494799873640229385327916215862634907693311273203724523439067524443001365570065653548857600499283789476327228990943440393782609537271708911066898207830150726017073949966336.000
470,4,EAST,-1.0,1340.5,198.0,62,2,8,1,2,-2,0,-1,0,20,380,4.7624,6766615929350761187908332777080430156875164727998790627265347888661017435935166102487938994409313651426031078235753736864662416470338834168053423663173111911444102289852529525426866660802896681242439199931334059167793308564557168509097105939472992065067825650357142053717207517897949184.000|5780871942246472889456590141046087216844653038678480333927249684261674172644075437548490627416914865425490794210707649033691696100635255840965674231927316995335367030994175468949954174639925453578801780243152558873737134791586991012545040747586263523208423217450671245669925532219736064.000|11253295108204673027701997113179154837305741097464384873470864200648874751812775504952810545223703229817015554606035291466079865616004292832520495654662452365236891590688543976224207315949137594828942373980554010276688739925141182941495063439305613732787329091250419947878040094969430016.000|3547246132508991810866407524784047881799740527137008299678718925418031185102452296461493939160776558102604682922716213820562552861085195731825338403889366770247549801594872841553653057270846202000126070929312310790517655880701063998093709738772414813779270775761311677241091501330530304.000|2166507289759263151752495465069043322416160504221545493507779824831928941027505508156551751376638899852167515970656742780653358468819213931556503726377440761477825784264900223685126602833106387654642394051093133596713842331705149145358313216001719824650141898608459539442537534364581888.000|9578338784812887635003899909039202207250024356064681177043466399763550392844144212651595481537265527071469384083144212397599507019142522598226180291209466135572480915462710906721340085684889913266183232180332284732444772308085315738847450502396333598368055256787400121402057215759613952.000
471,2,SOUTH,-1.0,1339.5,197.0,62,3,8,0,2,2,-1,1,1,20,380,4.7672,158606710628503019964490864792960329421240542744009281990322860658832738852895045515104048193502496180051521445386101701339521599522411100170549075237158223770542082013010494061105223924312302441195525975642593151593096482970830262413450086341292932969425970457177403795483197782624305152.000|135501158027854295798098850695061404480650007326128774800622821595247729889442950380877210765490452595109773046851299034607153135829269725121589946750641139500900311315592194968484002990421235461288840848414429983354806692274663063427677346286388796721696436154985996505790635290619019264.000|263772582252115025323462078449544416150112002967074859815075676657094339134837435783257183569279565855434616789421921192007936435276246555234907712830029957387010730218661326426240086021024216316439276338713213984448849742841526933236518535106066125647934403482649028166034507710236459008.000|83145964542602498343937649304525732769341355946867535723199756153230616766142880436752249958043713355200536772083017565099070611287292051583961244355587230392729638580047983757748706708102029493766767271965058896738189352921431338006075426739019060876820833488702627025321731500751716352.000|50782095216450317051090548339751547848696222272169748755773008768408859046376111068141991128001763196485149252324569827051817151316412390805479603470500183766019313922316940850569784066366147960487283575452697958617238942724971943186673662311078547232214492975415047748193509650345230336.000|224512438717839994695757765695693979490526920639149453287637499424412179403407034757056787635621325019767075018690051446378108136542181012984807196353068814381685381237266109118648364168345008641933429651238441046873543442974719937278400361183080537949805808551309073665281353339019198464.000
472,2,SOUTH,-1.0,1338.5,196.0,62,3,9,0,2,2,-2,1,0,20,380,4.772,3717674644585169267975623668269835871611194251826343058508404461205844320633878525565192273055065267353967189442699942433768670676892158236961925214265638490973203047179274764731730756864133597669308758679603210019665665398710711097259717153000435252288972187446200349399936427007481479168.000|3176094146845878375003087618741450071617059465064914098331169318174087481034124661422598033485975011315371405423063973444507594413429820670954611266418845132130836264497738805621409518337544179078093023289245016216677473703491574039408953168213737635278430323525157835487582108914139791360.000|6182718416800989134905420556287879273231541663492488845092651129922879567106780503735163967882202730541561068183340810085152202187173052810119023504210783483654822295380692916466337981318786419882106427894520144380616843969526464813013710836288367397996554014174620806891352307312665559040.000|1948908167553067083081238053014683235119756835908815498621942246601379854062746344822420769006712506978896115230548255744716805561927868405610497665182586015663053737411995591856698475809657367737883502119374775352167577423332818609740788215591002597119777346067389059018733652264917925888.000|1190308468988672465135021264052805050721000236171030059196019826762125544051002215620042917153972465066893443520723643631599463814612199255597245082145671906025228663743212861280746142071643488988750368844792447879906310720369526256287292262251777314393055693356063699204416129473867415552.000|5262482351891413576885190282309419340559292816781510416134296941370870032121154469073969231435911573258934854962644291781825685966492126898660871848372745898819070789732142942875510072540986167273725836950306868855528535517194477680358443773650570992376452374543941619008406956634175176704.000
473,3,WEST,-1.0,1337.5,195.0,62,3,9,0,2,2,-2,1,0,20,380,4.7768,87140735697427452646715788224946964033309813159900324143909455423539379106863257846903858420522983485990961882728667891408920357322775398175895817759231988931744621789226658218699492153701395030873464326161344836968122838256264865095633239320603758295264508243237072120897118458459239481344.000|74446495380355188667904609579121330857582899986255612379252330027758008949775213893061614384085357882891810293983673079648476634247331681197577150159847118662922235854314148670315530570649645990583694491185786958300882907449937982928550686197207476739713401152802655692842621886662512214016.000|144920355382236433259977149039038529288258540337096156812948650772524671435231868161518997103298176033004364322407012072588723241195784028203870538271914588752370567689957538238272828540146139021295047941130667137301316404332708568152818151241537207711182078034971708838598945638697068920832.000|45681664831843266625699999341016065377624977660263935016958479391100154133099192597496760925498280127422627502196209398137582291772958344014096945472586924243668398602987655637773835210084929863044715770955389179895570412163817497282389888683965473551053962432538913320435226555717511020544.000|27900226602920969787400046367592172952677356544053907271465639257528273916334988088725764807941973920705288099055285538810103766708928535037925155393246984989177772598598867939308317646660558323202538468738915894950242930749335606719614690647046803606137980312968141293264166817623495933952.000|123350497886943371377668045302862904066528130175360607214325202169414067805275797351050819277435905348499426833235274757984243409580153834419098480744467795555677288345404176428193222791795392002080997744522225956211210868538821442785317629766711775984723759472036899399850899581171662848000.000
474,4,EAST,-1.0,1336.5,194.0,62,2,9,0,2,-2,-1,0,0,20,380,4.7816,2042543333885377919179928410403669865414903376361769793869273517351358703129522967148043202988819242063016302954512968649613721955519618663448250786887357676265087718230454411723371403181748365599739521240933511627539080676193200359517116235270273212538692222287447001674642761876558984511488.000|1744999474150470275274020580973398280142518577518644650605004237733114252972673399339228147824507228935364003193696298903634452621713347927476890582189955413784232974817606962883028509668018790682541024784409195890141146386014922214500744227205980657757458324669306768298695705850515506069504.000|3396875070567815154398867270955300349746052336645049759012201190311792587859304464054662041992414431482214549770348885265168304695484524075964855495663313110997928914474957353759308495463823814906309576251669148375356252657668987472332806302679076265126044780951070748686217218144304969547776.000|1070761089280684325800607753414125563871797546578921214741205711216018333790111523952332788742999296682931163522077684919231088930880437767494831139828209247996118078473799587424793002592827763502743293839774395462105189522858433827710744409686169757802404257316348306798309303319060849623040.000|653967841409214599924253875064170341451431930547703585402883073305145397381359262332951743507508185328207833024297999136736275457939786097494354310781792889275046042930732303062015290249719508573066587447762356992005322262882858737911097532781106624247976607920172553703791515294090576003072.000|2891286719080631819741189664457923256088229121761392082759509891926353470373481079162120256246457599374132809943587858747425604551023308157046151256106509357164474844678599507679619296428079652424085240089469751310449434520660635579359479439776780881802017813345517145406000348723401197617152.000
475,4,EAST,-1.0,1335.5,193.0,62,3,9,0,2,2,-2,1,0,20,380,4.7864,47876416240467784107204916368604946977149765006185527473824539987115787253589569609946101390112567914628935137428275409285361855877887770953607174622417041281813757077838812424560933584996919014645871117507317112397110291910177506881962150728315573547248679495527528805194842800997859592241152.000|40902141607352691985531056984102357383501839030476097172043435632827996956314080671226174090583989404595206459988313578562772573000860321153516914105283937496172544988801071554645321613650718374740508642917769709926391413204566020357418348464331257334640704797455467426356991972240264391557120.000|79621435362835727764292764916622520942944167185637238453100881175155278765115789032795192845682199307167869740076190927568220401367730595908838531043610574049355135150952137899762630767969044585284304674335827895052396658954094398891350835608729631053593745432078262320247057753871797066924032.000|25098233660539143450005847011136596438056795160881144888193680290326824612904358789403896366689559235618846955257635785757342625238225715905599694260655361151397501869962853941995812876315640893027200076567561461113528277336424934976351373146899452968227812395195295923746648549429903072690176.000|15328731979210980657271119020074113313830190208648721730668704425088102114007496741221763413803324555323191884016786008250865147149580790385851693622183565770399655054649501929455076015096658243537315419510615265882634242080130631030651911815136642893172798061207850758723900330663910016286720.000|67770614502404006321996520972422284781846231699004877348789542248261910533340717855410294471000132943456123656848933257916292924403460332131694451540125124367361643375533818736192079761268871779213037531082963468731861422082983430625295061405064566218609029707992746953495275853464750992130048.000
476,1,NORTH,-1.0,1334.5,192.0,62,4,9,0,1,1,-2,0,0,20,380,4.7912,1122204914044358854111859527125147965534574054491802560326879852801868864249917903957578564215142586870532701061069782944836736900289251054264819378300873563987479478187860885998239281849953043605703994848842413522554814131984998588646381150749290970222254000310729982765376149756211010411167744.000|958729946588395352565316834280662661323349356463310697461294940303693341965131400862649234949665696847818964118926209989656909968754522905036312701925562893806266762086103881261350076591913558146059312355382345667876768429290384810862184396314873255803313020198550008394693175712976298032758784.000|1866296148858428507325184211604451191110206401156420299056881597916061477056497809734264463759041263832063052679916687242036410428818522810904712606614072889411350390393742273519178438101871029989706665811852872305855988036854237648269995834545741551236912772025180690267753009945051942480773120.000|588292710065643377018218511038533460844645768845991708467547206566532383005330990559774216802443004413309994002700868210272900602429912709360623679279759906088912564759833269196373139453109412414384740706956440408173214109392443198518522536475354568583817187567421653846089052029207978851696640.000|359300073425772573558752844488231919510265679494854875229533607418132266315567512302317464575725711643829344946835679625121080594752259166933388104146596442746843683202428870536545782088903911991262023271058399521218305000508377944537721968947885105950813950197687380094112745622753212167618560.000|1588516238816714610361558444989764813298734812784475631508899957952783728497513213218580328657751602442515748985248352485692960398165783660085460961287592620091046181741694631112565383266344528992820590737902047282754530664382809452622889029285719819384221887916412679803735475871117687501357056.000
477,4,EAST,-1.0,1333.5,191.0,62,4,8,1,1,1,-1,0,1,20,380,4.796,26304056327496523428613714142115067168370283634313656439041665173913926070972155392634282843947582156732206754910064261180450300852154428738431180737695574856000528891818114922577146688636753257422146806706641669314722649160160917309407954975949417816398226748872413215594780532296996259090137088.000|22472226141584825224508361589527494342161110247489154600931023891958143563727745812829713222080133147621982082179399267660650754451443794626628856675684899667940839197716381337416866295228243013460159994123478784788301217182092046411232444353260101663045119008803289672936865008405451817476947968.000|43745265608755587544162736048294038921605494622424933116929353580293298552638482803621344168292032696565914166311965771986176270046240587572917833823197709805233660122479077325738006574822256166085246079950551788940098341359754836414740870362220911709194340382324523756982971002436074660226400256.000|13789341303455023911349505428735533182002675306074330599688926669792247917727666968386947300958297035117691097043887052661869923570283030675000681547395551205687300764275321356414162681468648591800670911364681008053796306544826393513318078176749961963616485530274208010403423733634640900484235264.000|8421879692944013555019470770590032765738704943795236414547359641235201002823718180857138779072584461168125923295703299742887253609683711861821974169152526766512844326618422667485035646778145946440443208360250870803050620684026835761356569928619473127375527872713016893647078650401452628843167744.000|37234188843868481063084618747665814874836033186571285671011881183471064017415678097430298624953024006368485158788323149959205178918630160781154432596498570363644466589011202610866092483074905955480868075849788137771257598196389260376021285456231181495864000203330589827790400903045489575526924288.000
478,4,EAST,-1.0,1332.5,190.0,62,5,8,1,1,0,-1,-1,1,20,380,4.8008,616556856585060516896938200457585425225266775577483386224801697306273511916100798440668572036945563842008302169450978666110547757412324058346415751808704318157188198326370903739298590328873234140512485841209326454732493280663969885443290314984087823961578554277871869002010733739900145507961405440.000|526739313315228994820336891970638313030062602600393669567450339432060645188413494430907388721805253779689935078772174677953290991743191246623559102711078376675099534467447879912800280338546503448002183007960186915871428937705565396717099645308275516763969331445741901243326444310429978473288171520.000|1025371823698740342630001963784595771436409537482761536333426263501573623877120019636906997913568865571174740547212265149157710653545224450564098309607750501732740886131080947679355024767694390669123989253058054730638797591630024492990326944392330323764701070652428889685339257283481624765838393344.000|323216445689982948815314348201839788767530396705172064326366947048294601363966282140829600497392022474068859961876390058343214726131115316863168344176310471376811958399721153261279317183387321334839649664870962127222692090248226312836313038706746231545288561109647900298685126184005803906351235072.000|197406095638135462590161849710674815721191393281620312927927399097961015153768169048364504335950570366936530458921229776173292888532601907584915474186828682835017528208539904179705674198132104629019273910471485821410140826793242952763953461692669976209344118945396130387950776986004095542398812160.000|872754547146417989406178226105912162243832996937896755066637779897288543474582996766463920746533482494296529163245753602510404231112470707960766687980490628341783243348419073390469327178783275882617627744817501002911181595483485156314939507670985172216901253338104660397515796394776321336599904256.000
