tick,action,action_name,reward,total_reward,energy,food_eaten,pos_x,pos_y,local_food_count,local_poison_count,nearest_food_dx,nearest_food_dy,nearest_poison_dx,nearest_poison_dy,network_active_nodes,network_connections,network_avg_threshold,last_output_activations
413,3,WEST,-1.0,1231.5,198.0,58,3,0,0,2,-2,0,0,1,20,380,4.5167,1487379902366368869331531609290755855652795541500337247418614689956040867562672949922499022113263225920420553004347098257366997589387504116827673859462843190286129278058303965824187348549632.000|1669469861775622507450485476325205947113299041597904632256677486939557875361407005724788035681514631761835479618474609259216402823926017724702447395688552377818281040161677408946578136236032.000|1411326390105609564471042828171480288167418751082304761466492117765777540045205716885583461738102536763585414103157203397297215951291058271016897178879513362297442684173669748582980297687040.000|1813653769445452999838955505318068296654872657649269299880229608060600988151913435332128353205153571972158381612225913635399245726914756047497083906252891937984014539982726074466798592327680.000|1200371576852193806590263975647244295119884149304715102800476628129312399377353889777972077672078816558187036366642081151512292785202462528531812676364046627551700321749235092624070638829568.000|997445736881218076510448043116851840440818589938206528280635209284742230128150873068223417640178447248988510487148404646543040911049145601027881698660897356743129178805397430764937926410240.000
414,3,WEST,-1.0,1230.5,197.0,58,2,0,1,2,-1,0,0,1,20,380,4.5215,34333777462384481711153341492984654739506544103357851689750435443212526252004038332021126544181261214908345725728280745006714108591750918355632624443983000496475348766338519006230038353805312.000|38536826151495516111123769788095228362644936774180821264142039218101779665080837850514813294634044050771407812062078275910936246741058164754474749551472987801780635683876992042844654802042880.000|32578172922306011600558425977834948816899735513344017747878350404464724689051446025734006101123026380271394082443865521802563462101259205099799237056859954754491621714618337259491850801119232.000|41865233069411905818480378863620155127450274953297638441866365479484558475496678795156577880903243723366337575297573681823943998330667874023921977245967563098984657341252956239215878188564480.000|27708520555120264593772997379489918468071610800937374112447723179020647894438601237648039966013351614247810286042970000604138784512485316872774249191043621495568164564559216147419677130227712.000|23024363904657694231246131245386295522854271754209088154009317774005629535211871946898879005146715264314124945355488035746233266055709133930188094029098141835538276351653661574077241104531456.000
415,5,EAT,37.0,1267.5,200.0,59,1,0,2,2,0,0,-1,1,20,380,4.5035,792537787149289774703761874260770535412649085744753981783168627126419208951904951647544197702987964468942161364995629483526220726565298496910890136060448755995330149795719645870920087222878208.000|889561393728791147614432752940008052030317039513730355130707752491770293223577478359942196293084065901514163119429218925613687558776334519374759253696527132774169277329407932899329534880382976.000|752013423773525398249244819457738055960446370621407750560242879595887749614104286881851800653007217162308600759957335878418829175502471263217026515590610638164395150031065743816663534839791616.000|966390104917483972665201587459107148473115119337902334620520460059473606461075324989129620222623934150033595835081423302423605901547004857236355208782234766407648759474083651708183027881345024.000|639607175303573735621568508858982929135141312628686221525834417721351986772469508189865747250693053263413180461479701896037905994361904737401177874642740550428831178620581217037426602163568640.000|531480302949709220598585440339089638021808370234483870488008224142652004687417180184246430142204625494543302771884110753843620879098339091032168555091827007738891235210013047988989887929909248.000
416,3,WEST,-1.0,1266.5,199.0,59,1,0,1,2,-1,0,-1,1,20,380,4.5083,18294439597759286737703659635319641093369355778287617208764314098017361742103824327650477258896508797439586768182339138775331331441657225296925492345473758129588495744922311432951534552090673152.000|20534019327024606203967103123634908193223111917994378834169950486147134462601559896550502079596660330000992260133611489224170322132769156248687405650564315628225188652286896343258540907023040512.000|17358992912009856465965905725274752849344640577668061829885025313290535984385260073074185449182098879355213032193310912467557289932920988208234591907831687104818794573041975409707031598286766080.000|22307511315317660101410361288004496332749600257011298489988443745571884428335389835781717461332319349593868110453362536396989259664351441997362498806742010727234533173350345895413201875433947136.000|14764232843306383609039596580419042156229663624599979550840853950388418641229871041677684810348112599541181818540442489529681388268600844106610578083837512821403589257227215693887736479771262976.000|12268335619079261971225799138089216560090529180969167024746318075402039786807558308778201272965499713804027882081434665600784288343353300218824513443589561900462096196370908329208221749391392768.000
417,5,EAT,28.0,1294.5,200.0,60,0,0,1,1,0,0,0,1,20,380,4.4957,422296881243129795603651866334192459002911117698466648904384285182978091824935705420504087191958223847109742854588353886391396632487236922878712731899629204445553083500945031188636569515063246848.000|473994628192305400418191837012244351040659580964374030667955925564162452244745125998412318808338903969325518639826643648706470120199682084095031597378439358594255179766532745456536200173169147904.000|400703751061329459640205085487652937071576752322074073255133726826354217453466094871843660777668234356516199058605637593647321262909947489076574508535646521994346823907124674338214311021848297472.000|514932299461454390900957435261324663609081384767724636298460921292826015495541344860397667590552012458976578435007222343929520172711936293616621622049806799084222191487391481611423169522069143552.000|340808647775786409480951842193190447452269414373392009768660611600088731102513393787948888230479577575813076464966160971423829535007764639560686870525547162426541942929203174028123700204792709120.000|283194562913203390269451029751303341164813145783650575253946432093801578823264449372394489339635754160793444636651664273977044839488542292811998702923802596868988002469757760281919179015153778688.000
418,3,WEST,-1.0,1293.5,199.0,60,0,0,0,1,1,4,0,1,20,380,4.5005,9748024191797745993230941312832237851668039693918311380490645486788407586913153068465976930331018687842035404636732011749746241509154555225826875041167087244558733616189958894267906878552932352000.000|10941384964605638561784560139726926339247310290992563984802415264926060066526147038773543997760751936516173054650735484628657352067043501880599090254105812429060776183967234478083979673664122519552.000|9249582039667987015152502577432510835906858790288354826473596015500379108473852675150618112980705202920386690437541287414034101470903002948956558194209500011665111165031206273958113403321278529536.000|11886354021594314694498795231241105143114251328748370254145719852135274379782246273465718271490407731337203750812629850515593050877350948354496576803282957595328497860470335519584065554958497349632.000|7866995031227457912564780955505437328315727886227492908538837735138375018840264601848904912606721129624298333899063635812158341858092207526152465479845651991544008972306672617896933242936687067136.000|6537076857320811210845416822135593597606583569402079597863300988497509484510470041649361759493155023038270781541548391116659065536107079777827709135095034739996912269638990932940972180153185599488.000
419,2,SOUTH,-1.0,1292.5,198.0,60,0,0,0,1,1,4,0,1,20,380,4.5053,225017228418278057962610568208370683279460812604051823138121061516492293275528230286765052665073387576584157176886822035137661225136782782569086157425219109079426634110090013752060922450263410737152.000|252563785844846155380394472648222621632197316703591815001625812098368823454401641908028146467862579651508551486420376933721883546492345280151145142369317960135680540852169899830191769237059887169536.000|213511414344348394550290158257703242448902675181767248014970691444873466945961409027543769420222554179492865865623680829884164638847848955910458764452535872564060194735501795429155381931430597623808.000|274377074020229530250849323381138617425172587922003156353565808235798685398163804320855866257568017692370335524194848660734886809879995733943762288786773942655520335972787382346006023040295040450560.000|181596804518548558867773672693664874732393137023763382672313992818884538320525350232258966985388112766468925658950611461641810053492253707336136628340131677910686732752982414325528190702332502081536.000|150897663244387151872355068282385225901484351162893115844080540697731980987510966372414927661226932714798927037419797886617853221677424586175236728203572856800383259229965410474823629715937419067392.000
420,2,SOUTH,-1.0,1291.5,197.0,60,0,1,0,1,1,3,0,0,20,380,4.5101,5194148226693958523920425366013718943761613006059526961596590712004684469240044131409054575611760902253518609742503569015163278097734937895277253525436951483138914434736089882074803058444378390396928.000|5830025493725616378813475331775389012618427813452275726594370421321735995424974111772911388156209015679426787025656082357576283246353747426859610351961947697369588236134266698806761820682836015841280.000|4928557457097460439537035515622118670896658525924453045320784443909015776708110318232876105423061818265681879820325309435679387549777305675636768240650573219821018855628317987766497966583858325356544.000|6333540099489318660265236350569361389083700833376217735155582307611584984014203687413527452349909898072877253719411632236551402620480510154294792428054185755598379646346762186166418330879205056708608.000|4191864325826080485522061028701605593365781154897235626980641900693426585689268043900852291024756041017178734814293702626265186730871782453845081932626349358598227674721629209267548908446355885654016.000|3483224454642366660225490493512599962220263895188300969870327108515841662752376996854457200745807724639950591358708041727510632866946260302468499317248283304319391264679391461249588036639459624615936.000
421,2,SOUTH,-1.0,1290.5,196.0,60,0,2,0,2,1,2,0,-1,20,380,4.5149,119898487229076266269536685628460214571068887775719445453069135808332927075903625425199010655954715686523971732848315835279107714119598598518956348527366374815601095173650667768463750861099307395710976.000|134576343264872273640691072548903392195406438888771901814816374644109064460368211181499638059235504706650134559812044139468056125742654892818413320644194144908213624132470757117850845098512484535369728.000|113767687170762113103719527020607298978831435842558883227013607857797288280409086771285366485788584487025162142892813630405907605552574685057501099124369354857994551147240909149320936546090528347783168.000|146199440410220464969362418665932497442410155098578699177930743559437290662066024712931000421759237911778611837523618406176300946558721159016658588580320375278042884328163921436545945407773165276364800.000|96762254021316640744156235757026034439821500477100945404275690066512163382149520560653654951492054728308006263525690197402063693146694718399272421878934837805783360966265181764567438133177155177152512.000|80404467365233380800698547345912665108628747859138074038146541624005327151039307123568774372701052001665366151891813653111090845557040394994219964331813300023328556425901559130757823630487308933791744.000
422,4,EAST,-1.0,1289.5,195.0,60,0,3,1,2,1,1,1,0,20,380,4.5197,2767656934963306761786135899488557680094067431561868502842224361640001038682313364329291020310854432013298997163167027045170375789151462180282391769167297628441300749627939119025648360909145988900323328.000|3106477705598788247665720306684553407006247756685686480452449972470526116789018558914127516902042314387485560202125914134218419904980575533312537943723632650159961204700578879302945546671140218968473600.000|2626139289961232743814914706602681397834821875779707734291091384492777566582154890995384294260833911939749691995143657827822323133288117246157400737358765714006779487945467162870604364794087552751501312.000|3374772975008708502716501222750443112167553180177187417446242570491642309539562146946938021081771315013422364235566523706628590746755528002720882101339408715538995810206232234585723718477637909091450880.000|2233599631019679005872867690414119980555446547688322619225049776816643438224350860068156518455770117765760033628061734042391856873060385995374878303935915545175435009722341418603558694767615473048616960.000|1856005822687342200937091264234831041273768654708464711910549331476841346802991313977761723271410889425191053607279823129034129006479120674993038456449655583008889518673055373788557683653764647451885568.000
423,1,NORTH,-1.0,1288.5,194.0,60,1,3,1,2,0,1,0,0,20,380,4.5245,63886855398692336603962001715596548877350485214176867536081296159805459345376739221304583411688771080473795758507126908427970470889612016330241310081210181865729323063950407834052434761788306783163383808.000|71707807449962977160830605690865490208456047585694355300241741425735564963235334498261451833014895127167061310179681938091987991038344894926356138585519392761115489527929495896875230819890862169893371904.000|60620123737428637380695459776127080753462779300421491292772442375996442763897526427203146256172577392092471225136105461388780624634673137725518586317692290672300519559722381583388827670140204741105287168.000|77901093805296847271360463268012509145229409134028537879320944921170633962831143763508700357102700487297273079047520018401454809647139944061217747738205709370025458759735132330701427385940128221817208832.000|51558899875837744867898654012393637467684551031514308719997176246135105805365224391128803539462061220619821240338103314414817477945694017315452975873172761900768038922613954203855286478086636059739815936.000|42842814822152695333897540752754751829377760550546546875161436735886126444334841183258597631299805657754663638050673505012510949258154949760131991986005947903300614665599592728485722562065157595433271296.000
424,2,SOUTH,-1.0,1287.5,193.0,60,1,2,0,3,0,2,0,1,20,380,4.5293,1474721966248357619665313467139183090426485587280424478908117113518074187438220199794473725174671072621571895824024796131049553813792477592481462419451157894892336030224141048305315079819422807078670958592.000|1655258727986347241068502713816673259226351031485468185557589120565557661292149776791981522468357198559481792154481479161164894125652433559961177856590904846776718001491484021349305126035588562630945538048.000|1399315605357043930713528925666722801593664261660751941230322156463486831800169952817286686719377082458666888225477479915541846737842355359604802543382600571823932307524441065053309146217708228951066804224.000|1798218450620811822663331294662813270350066509011765459204114991712972110577456777104639781450116842643086039722546139635418368534342731236007530290073391312204226222445667732457430191477939565758982914048.000|1190153668718959880320308044822905361278512939365948596226008634452502507715894673254860775939552270051470004967972043494149798690025728570786913990925450048838394252814291534735455384237750821071513190400.000|988956497233586400999329478009442315859038709038227513379442725163069266751409329899430609303663395198630377509708889006649963571482301902830635915565870020445001781760875873334834213262531391637579366400.000
425,4,EAST,-1.0,1286.5,192.0,60,1,3,1,2,0,1,0,0,20,380,4.5341,34041538177941880741995107847937874124892323111524307186852280836701554455389929735410328109231657496813862963344847426539798019608302804925798553307937044333339148430653064150519695615274316597986964013056.000|38208886712679972839837632581216683486036961319774320627526936435162961725314327094395599690946645578276991716107451385284816756987888441554156263797103843313295496309015186676725574420040330578872135319552.000|32300897311453940237114206520650860490226185617757801644261755399738400993713389047426440999164674449647278231395996654254313799640168732245258781883818294261686466441228655296156930814710195528367324790784.000|41508901362867462578177554629681214075535680616550992478518589084827197952806269430898950152088877638937581336185668390754847254058603927936640383096147928286461031402562001747914916076121457004228393304064.000|27472699659845876416265581271576524320549707415646495332537002480517640941715119055778298909945281106642769197960496129768197156873512173932902629492358940841889438536099588093938821734598698626948244963328.000|22828421348870714863628502289427388911705554021770359368551765292857551146715823706490550017167400025868162912146263439960947308539574783114784909798913153645428162968799699212584661630932254909967343026176.000
426,3,WEST,-1.0,1285.5,191.0,60,2,3,1,1,-1,1,-1,0,20,380,4.5389,785792722538844442630912943166297125297786071771351577774376757886058302928108512524784573533530554890707979759423694284030068677161235949242406401564913753034710901501316639840872012841649050610599613956096.000|881989837826185705730957357456373937898734580508499904270745239043984565688050104100631961725049151333588024974133451218664302819462508866851293739268862846497005669135265571719835874175077185732232903393280.000|745612997047091091153881489010978314414603395732019930215609000303442973751939077056823851640533870633535492187278600733207123704173122405392628596445945692378284616435348630938029129847235741528899054469120.000|958164762616952669048086988670631073087486521884570811752466415188610016348771346380345696887179216587862503933048727193306395607221620419551466534727368876397985381037874346471353312665000079020564187971584.000|634162661613254885767343331135409101624693901281221427139643221166191488312066734192540921365334171499401766501700111645903918278799637894561841726605455636232807149889569309953736944984880912288273609523200.000|526956727786675182631707758078982118837446923707832927170814239469181059699269146387731989832936059606417347716673221974963840552393391660654438716535057703590480389916609251302137828693646459038002384470016.000
427,4,EAST,-1.0,1284.5,190.0,60,1,3,1,2,0,1,0,0,20,380,4.5437,18138729112317354906129595814223209282335966391092460113258231868919638617038954048975843737282137647177243555259843141127078299704391543994953449682112300226002536075294852711313767156202594148510264545247232.000|20359280917150823848008385991072745258022884246058286726214131971540690925376684834261595239081994351811409198811163758287465700101862081634325717534205791841620436006229806698079669968009996315082593748910080.000|17211245317651630393425436678105522497120582594065071231409689741931019940104373810385461199521440502050494994680744335045820884579637868465374701869595126424166358981216483627840973334438669051590334671224832.000|22117648411653825152636842478912438491269432057333495986853188980459913539506336363685748752545513697370134993270285253497175231334371015552070912957862214535583353662597891328933258197043195915756782691024896.000|14638591045183586511622231876161024239979705547700304890904421898944393609249284556671006977827088397420461123014928193699369748849691005076185434543402237009275408660668573117754532323967327455505000662302720.000|12163925129762424904040238986061527926708231573054363377835177164744291019386679289320124361014577165595977028368512496945918998187690365189884143822018146443517070169592492079617972449314283082206362904559616.000
428,3,WEST,-1.0,1283.5,189.0,60,2,3,1,1,-1,1,-1,0,20,380,4.5485,418702814407128082564799945334743380924188947138055407068307016599801120639823185144082366974663363842207803486260856033878179211023414479611559750632561933859569593502685011344806129961373471021212095595151360.000|469960436961675330351014950052410003289204596744474430880354464739355468201969176297176052937622364060094978182936268283022278879726253942665254551315805496175505453760201840183302233063245201798688734942593024.000|397293307563486740352919761101218728660531459070090012124419563793605637989829382032871988886761370249303449668804043242003587047057706615295067327962909076304413905329597296866956658063071729292390814986534912.000|510549659306567028844771569083768272626913458592445650372544614509817208711619677078530540945211631787472989378673217802866154167419948739712687883692133872433954627046811789688694026685363966737201392951230464.000|337907952359711148418671253054217308029670538833481357458483829453248691864773042614476276160238913949310651249625071614280196703779314234054844370663723442174905887731222808948145189822113555786766524660842496.000|280784200558769675729116759173069342968093226456634914897907511001366664948794713524588069517185563470319763204048789045063071786089960462676344795121838620713124393066054844142175073524264289125626835615350784.000
429,2,SOUTH,-1.0,1282.5,188.0,60,1,3,1,2,0,1,0,0,20,380,4.5533,9665061973901645776774657767246366915305489159731559011612373811136798128446865501776504631879469656219984850521729254705782283413679980792443817841551166381030691987077497067834379221083039749669630662265536512.000|10848267466558503696404600722941625110453655486290599839356283474763827333997071966813337908205041778665240047093147354627480356562300586847678763367867814550449911942853539683477652724834553303406890887956922368.000|9170860499257797998679096686350914439346803191823362506476571560205331978951455197667959606020639069301009168683992654874802832378448294263135627091926690192333446807663947002649166295581525855889295815613612032.000|11785196006940225114196463452061705475574918810530175074039306458827948757973339260734327831295692961181509462621092879086657479097127316841273617327375578716767194175226332099653652456447054014261376700934782976.000|7800048988888264641795456743566160393276398313174765354017049067117242148386200196084555366661372318396322848574763477414939139049993161151493845430103494771151207812201859686546905796642135144131925426902663168.000|6481441188539891108949712229282590084292572801110328341978995915198879101827380119887445608496816206074888157719438896143106563329604641821056720195628391780280327477674298899108317586484590087484625977742458880.000
430,5,EAT,35.0,1317.5,200.0,61,1,4,1,2,0,0,0,-1,20,380,4.5365,223102148330613213575934346941038442639361143804184527229712801814728644955004425351927026828256333809543950857927904874938838653124412098670713424978482388693292118132109707041014586431046820715037114420286193664.000|250414231295272617682308160394651838434088651344703574458907976146268373959783653738490329539003429394700736834091217599144063994846574445843218538778168983901432811112917693460086425705797634708032078330428653568.000|211694263752114194037172110331901542598386094553484240419700214899170224512702757838028405093041575899376589111364513326360453581786872567022004673311026758451976565162362505974842630827085110848049939244470239232.000|272041928753097056005982215308893868924559005055944569207531784296111674318337130315115382814043238004426781346553170669607572930469008215868306525723725974345306224308279732461962054920099126677031569101600849920.000|180051263298559123573197056485377773722252654754244467725904069078273270829606956300424369864450210746712128861053385747489731666337487426170946228984148858507332771991766559835357529259366225728181300843847352320.000|149613375075191578581823350493195428800222358252469830086194023089090150893129013930711298418319423734656219844646539522976320961312923460036921307866776081886717519874300142769577962111598286701410337338953826304.000
431,3,WEST,-1.0,1316.5,199.0,61,1,4,0,2,3,1,0,-1,20,380,4.5413,5149943771655153677658050481290499078843471942822810845725179931431471266714697790063701917304981574741003214072630426028991512123451819296626960781647420489910449695370564322252873524869114342204221609424606724096.000|5780403953075904255738111095449683054888763672886537699269351924197230470713945951325737435604983527815427892666758450912280209100765271410918021783104661701312521705283789579420595403355269485719405655630079328256.000|4886613094203421699992656605941439174338229573804463416106789000926763969151930344846090627324383085947717563370628727912708716498006255169472679471462267302109097323520242079997839712582768208262834498450533384192.000|6279639435092285817179594590530039575757443910179462492037303311704978773261060543108146923264574834479982086042072716667330758176688471144067771898627516534851672626702315024109797152370763791959683618394884538368.000|4156188620852112686722228666325180386809973798306238900657494485184936254118148621592605164177955097063268012497042672828091758184224018067654923374549057554013368020904521525703310064457797288450769129226723393536.000|3453579341835908493143977899770708059400843417059293788181342570686584092957982763943734562775385735614896250037075849984588741343915231546072028770437271004072136867001857790181042389610256272494571836676209901568.000
432,1,NORTH,-1.0,1315.5,198.0,61,0,4,0,2,0,4,0,0,20,380,4.5461,118878017041148250572719818537546841493655273160606814137114027203420607172125517817551911777743248360971575082470594099129527650877506978278603539098570793712496685827845095516663727959045884497769543193449537208320.000|133431011561519849043552234217607457430476200775662358697974685375734793541717935540213771213474412256494201212749575969532232107361262749641770730460226959035568196099351942285880682185173769520550581068481284800512.000|112799435346925081410581414823496902922901697053839066098034625790604351354776288409740639694187861073556838207548456302847366359294539821333171657839635289293403311279651193266616356086396918406110455077483063541760.000|144955149295770703620422450585541983980687841577403476254839808389113879070414523377240573789818522211968361765045599339154059173028608285913644102251842564508413546339011237269075943851779814193594619682915660857344.000|95938712582588518073460553659117095649462635307633265600256795132994331472517904354614870627939003909128846485889141813512796627985247591554054991704025973503806224326329725534816929201626902111302519755476631027712.000|79720173273990188999712619545355278523159298537631348202871744846680315958479179451617172393309153869638810571925630847138607985704774240878390867346780755158261214338720115708836555724597505029894639136198986039296.000
433,2,SOUTH,-1.0,1314.5,197.0,61,0,3,0,2,0,5,1,0,20,380,4.5509,2744102463378236253284440935897599631327040739087435975719358807272974444799755191533115412384048935179158341744697856328857893748713441667287773769254430851219925084576943132186541565001683456576541759972061982228480.000|3080037100208627114316838012153208887892368428221907609785589378996638216730030508982408264329248396173733983523312396319138103280794304490182534862542563239590789975393832847086794587325393964487185768791165303259136.000|2603789057610236524625898864879622478012281539252760855245257859154417863379725720866734248654696825270879796024631076896804086546044671768626166822119967157159103275439123381504600003135929823057880731627431451951104.000|3346050835929936185682046173540595725645726870813273938755642031524589727919329352752420964675744830151537118593468435772390339050099749306420931504658534166946731288178330533434560872629290506193645825884828169404416.000|2214588393922369348793327712067165018861342636123654715867869512427479883126502480920110144553119466069152230157331188971967474252001286736528428987295487786094266963973387545882164605805180163267850904384052840628224.000|1840209497225522700205222336925761398109200095389932681081803536499995498315500083025115355531471976832698159807403158044162285085766279252167710562379912648687723574958437701290849862873099440408783782949712560128000.000
434,1,NORTH,-1.0,1313.5,196.0,61,0,4,0,2,0,4,0,0,20,380,4.5557,63343097269646267274338766496454528679053072093418769678898570723461297831878702606276734002286659847195001943714977065082293497260867094507371716600915587239007571550857071653488633111932497519226715823062338922086400.000|71097553826261216342499745891568828307508065158744776270133741830992204809413838408773272688410052298684709450097395412648748606702975686019619550806194953297183569384176269412746758144215416890586161654531840209321984.000|60104183910711508399736711651937285584654072877598805195079573713973850199865241766882234870913845737632669291657801134864453256679673655642620913767230005745535807180215238003618828785012110418082569422359516449603584.000|77238066463369130558436411199300735458104707859366437757104879894950907708602662527604396558570229495687977008551101506079816110418607000506541683454038689006987743141502568914864819830964579538179546910067562104487936.000|51120095377825084102005896068393379500064897597802563015153805068645695231056488976965870514264861734700074186471066478208407102822989883942835371673947446161300351766921685777146420579173107134652965499262754684403712.000|42478196352185862264705340877740571837357137588210382480802116966890626120812229984146036470735094260716166694203385526123957269830413247557299410986958647939616654248006939060758235665634709212652370337867969079541760.000
435,3,WEST,-1.0,1312.5,195.0,61,0,3,0,2,0,5,1,0,20,380,4.5605,1462170977302915210256458721126123484672390711023316054238271416951817027949711079937489241241593202421447810061608896295655992307870015971638687484392521618159233967850232442993171153147668791817017663897757811258425344.000|1641170543264890513802581221731642113407890240959402515169830574469265967910967096151516321156580037240066825159491221110843734582853266687797491876992338146799636080384856617628842552394939912580468637193477511276658688.000|1387406093694390697203260417957459796514317466994979458710448877658215527499558916131617070648461254516536523880187564267164875100810105842995749402177609419500998493169289166711045462840470977301173863756474505647620096.000|1782913714180373903863374661497673880062073950677801703767198840177519105122323707711543480880031271533147559136062956629134340228715791317256489463121250000762331338840163363877224371535700313239694808667429534821253120.000|1180023824757492054855113071042747972393989331348357978662785260967601160677564401715532217441540156305289153276429570289983053881586013757739316709078585043678582003420637076952935403508598681766586343660340934118211584.000|980539410088033459323333366324881722235863834627883239780157835568536931518284004864433378898330357362058358685173054955759295352748367920904425232162438426985144887237301411031572326768077802473294271311213337119817728.000
436,2,SOUTH,-1.0,1311.5,194.0,61,0,3,0,2,0,5,1,0,20,380,4.5653,33751808921742431682118850050438673243385954719692641598158588959352312154525110035206067254217808628681092341285528096415531691025184318355597312418939360304405810137196079070195683535276600596634634750888314786042347520.000|37883716270425312880740089807709309177510585442825229797209707872595296508963547439268585360176055333000458066736791833643767206691327354120386160928415500989378420829498150322181097695333108755763379969271720550800031744.000|32025983394318390484936915102107449431307373164766501885732324610117250825637828237722031936940050500265991817423725711277310209641800301512914782099683726382127469090040114717462921153897463773816657243555360618626154496.000|41155622243422441047155134582682944574534309940305033646795083707002717979106326261952448783941802785713367383088369799582715311987809490934069700762715515102353405526468458926754816888230244202626306852968169118554390528.000|27238898428363540675198158180856393984468594023644999712231754913700652185290838697981775595680103270675487680786601342543181993410473955505362391563409174117642131744323720707466424039629111911283621897784515303693090816.000|22634134791346607348002624197396570567532978523819120127629376869909739530250356938099570747929746683170411690460238341013109937926766807261969961180725228902901950850812151777047079036137949207848649390151541081069584384.000
437,4,EAST,-1.0,1310.5,193.0,61,0,4,0,2,0,4,0,0,20,380,4.5701,779105034183707825211847183836022346477548492496327404799125274423361856501244756758373415459958556172058365503080773924514533597620771006262849207515996623218405998395659311824214147889336181597632105989259686282325393408.000|874483198981412321071181188892233377519284032559956989310552200427471972470746414203291195614393849054141410892772751720779985665437003815280871104154348783637134856419410093776312239134608869014186093852247470853532418048.000|739267146276043530198812120183258249423936571972563979366630070500926760636808419362404168568641411432316656425653107359468192413060756202904143535571862372200105932165236742028542524830533102629792191147073474169415925760.000|950009930622721244329200773074372221075400837323721099115024611787784263848898380873236188684667790223084547969685985944843463107448049142490367230909619663628564929192338403238733678450968820231497879162072218503953252352.000|628765295011930595853259129251354562516378868160646651404655890339715318029760669883639676102053223484784070041912522416183947437867611966388753999069542697007425716752905180764578305449713252098556560008842994604199378944.000|522471760694032211865296502203283748719525816809212266121490987014773590641771274271132274405847901714220730835817264754459621161424934517934150538827333895103039735472315080883304042104450717161727446451480466218379378688.000
438,4,EAST,-1.0,1309.5,192.0,61,1,4,0,2,3,1,0,-1,20,380,4.5749,17984354535732622698873288858072566379396094282411294774874248400090744689049747301880606671964820109224242374646787405089817702299541020895901429087223224263935400537827083176605369909216138163840600738141009192242227707904.000|20186008086487413598016851420489461443899392269655609611137200083045707251892304509164987333770662802128124216859283716748208763969297758389625782044569032766595529632797023880829114254259759789473265403254494132555254595584.000|17064763955585012118298808409998882629668854397130947270286856958612177520623894737661519087417878271771538484748490064105191654822360321206604061635811783857046118762411368281365869138573532423596865814187352116648749301760.000|21929413207679318120536164959952476522706245700584906760656071484873119205900079626314051916114607657026346234064572335535992677120798753626295346518571401480677218954457006270176939055224306031888928300640180207200612909056.000|14514011209411189101554780564744500186991038117836359256287942717477059057365643866789239894644671409813272120476362521189479699375377327302690013374414869633657596868841248035658631349530624813961848947100010034308925358080.000|12060400501323784616502359973833745979220219046738538727760590836090794840590719083212643981440996759080833007785719725384596861006984307514306519877263026954895402563867808721591344333738330625644456753055093440323013050368.000
439,3,WEST,-1.0,1308.5,191.0,61,2,4,0,1,2,1,-1,-1,20,380,4.5797,415139301420980020306088239192320088167126429695238920015781300517853038656874117057142443822650139278903495722711105659291002313972552979704923315538449307298535550862781442150276020668248082840002235872527823292563558760448.000|465960631662309183293479069652067589867217990513826920407747982902590553728021225910137146426863125915291622751211141942205286538759787023573797823774507466918532496580361725731838517596462649381675516691983525426528606224384.000|393912022458088870781306307098235139705772495722087957612270335828520138232372370218353897284020784270844951808073454598255160395920578733946873936496298848777847238020850179504880545608254405960685702943531672720531987103744.000|506204468666870914736226535509169689570857915633095649946494774721206119087555935626740024811931596961112826624842079466872809622597718845556761347836529077159393284439400897180665823851801769934476797696715692286576108240896.000|335032034308964952891422285783796420781423325578000687309320635670365791690164551905738213678040128747684776890527715029153444405553564190637590222619534405760712260148444960501347767980247666446648465492242142302676291944448.000|278394473633051789728941943813977824216085749829292356030499115803840232044221030945177736416495502491470569418061443744333829645371413327685060424104341269348050647726409953592219285405081574851304996765137648089573370101760.000
440,3,WEST,-1.0,1307.5,190.0,61,1,4,0,2,3,1,0,-1,20,380,4.5845,9582805517191331495690063171953579141691374957191383112983190247929885349848149882135977190137844066820827130927083208607627087823974759694518897667514215917133718257224917259992046433304175888506057083245624382939544260968448.000|10755937178590253648323268035606069761885797431291404200522558367488887142750301231218368536613675719801624840201834016553350998788010120614098936372823302078938574244364647268138162671781028323670729349168514770648907519098880.000|9092810059738301046942611118497103399069763601489747616617552131046388943992723189570795332794318695303127841958548754347329991002998954615983627955600750286323039285069091572289490142476561633328121257229101221821911920541696.000|11684896036077809651489088019973432409674462420007282499444600121842806066691481784150318479720980735870593061441845958928123291823342854638868717400995283233254772582211756756299787729164407520640990498233939317496923300036608.000|7733664089789835547633363738731580287550330460563703454500342855107118969068619454849316429068192455430230797139346912989368577951985679636971546396076087184882549412971589937867060436018169110319158827573417736000409167724544.000|6426278820038260154807745534480330736181020225549545162336781386087093742713526793480879627715793664764446293381199495347042290025881092127953958581073728276273248785357593375156295235387946438290020720751551954230593114341376.000
